;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
1042;8077;21507;168343733;21506;21337773;2015-04-07 10:42:32;блатняк,а не шансон;5;;;Б4;1
1043;8078;21508;60508149;21506;21337773;2015-04-07 10:52:14;хуета басяцкая;1;;;Ч4,Л4;1
1044;8079;21509;32133589;21506;21337773;2015-04-07 11:02:50;Мог бы сейчас в кремле и на кр. площади выступать.;0;;;Д4;1
1045;8080;21514;1655344;21506;21337773;2015-04-07 12:34:00;Тов. Сталин из оперы не вылезал, давая пример остальному населению. А сейчас...<br>http://dc2.net23.info/news/27319-shanson-kak-sredstvo-degradacii.html;1;;;П4;3
1046;8081;21518;49444431;21506;21337773;2015-04-07 13:26:38;[id1655344|Алексей], я и шансон не люблю, но и столько не выпью, чтобы оперу слушать... на вкус и цвет...;0;;;Е1;4
1047;8082;21519;1655344;21506;21337773;2015-04-07 13:27:11;[id49444431|Наталья], а какие оперы слушали?;0;;;А3;4
1048;8083;21520;49444431;21506;21337773;2015-04-07 13:28:33;[id1655344|Алексей], когда-то в советские времена их по телевизору транслировали. так вот ни одну не стала слушать. только не надо мне доказывать , что человек просто обязан любить классику и тд.;0;;;Е1;4
1049;8084;21521;1655344;21506;21337773;2015-04-07 13:31:49;[id49444431|Наталья], оперы нужно не по радио слушать, между делом помешивая супик, а с либретто в руках и видеорядом. Впрочем, не хотите любить, не любите.;0;;;П3;4
1050;8085;21522;49444431;21506;21337773;2015-04-07 13:34:09;[id1655344|Алексей], даже не хочу тратить ни время , ни деньги. чтобы слушать этот вой... имхо. Я лучше схожу на Pink Floyd или Nazareth. С удовольствием почитаю современников, чем Чехова или Достоевского.;0;;;Е1;4
1051;8086;21523;49444431;21506;21337773;2015-04-07 13:36:04;[id1655344|Алексей], с вами так же могут спорить любители футбола... но если вы его не любите, то хоть ходи на стадион, хоть не ходи. Или любители рыбалки, могут удивляться, как это вы не любите нанизывать червей...;0;;;Ж3;4
1052;8087;21524;1655344;21506;21337773;2015-04-07 13:44:08;[id49444431|Наталья], хвалиться дурным вкусом моветон. А утонченный вкус формируется долгими часами тренировок. Дерзайте.;1;;;П3;4
1053;8088;21525;49444431;21506;21337773;2015-04-07 13:46:29;[id1655344|Алексей], не ожидала от вас такого хамства. не вам судить о моём вкусе. И кто сказал. что слушать оперу - утончённый вкус??? :) А ну да, в Воронежу все только и слушают оперу... Дурной вкус - делать вид, что ты выше других. Будьте проще, и люди к вам потянутся!;0;;;Т3,П3,Ш3;4
1054;8089;21528;1649907;21506;21337773;2015-04-07 14:41:45;[id49444431|Наталья], плюс один. Ничего нет в европейской классической музыке такого, чтобы ставило её слушателя выше других. Даже если сами слушатели так думают.;1;;;В3,П3;4
1055;8090;21548;49444431;21506;21337773;2015-04-07 15:35:53;[id1649907|Кей], всегда убеждаюсь, что чем заносчивей и хамовитей субьект, тем больше считает себя  элитой .  Я знаю множество культурных, сердечных и общительных людей, которые любят рок, джаз и многое другое...   А вот насчёт классики и оперы с ней считаю, что даже среди тех, кто ею восхищается - больше тех, которые только делают вид... в надежде, что их примут за культурных. Но стоит с такими людьми поговорить, и ты понимаешь, что сколько человек себя не приучал к культуре, а воз и ныне там...;0;;;Н4;4
1056;8091;21549;1655344;21506;21337773;2015-04-07 16:08:21;Это не хамство, а суровая правда жизни. Сравнивание хрипов Маккаферти с оперным пением, а тем паче именованием второго воем, есть ни что иное, как проявление дурновкусия. У всех нас, дорогие господа, слух с детства изуродован блюзовым квадратом, т.е. современный человек в состоянии воспринимать только простые мелодии, встроенные в ритмический рисунок. От них нам делается хорошо и приятно. Появление же полифонии, диссонансов и вообще музыкального языка, отличного от привычного, доставляет обывателю дискомфорт. Для того же, кто хочет расширить свои юные горизонты, требуется усилие воли и желание. Но мало кто спешит это делать по причине болезненного самолюбия, поскольку ни кто не хочет признать, что все что он любил до этого, есть суррогат искусства. Таким образом, не стоит сильно осуждать люмпенов, слушающих блатняк, если не изжито свое собственное эстетическое люмпенство.<br>Сильным духом предлагаю насладиться  воем , которому более трехсот лет. http://vk.com/audio2000454687_359403132;0;;;Ч4;4
1057;8092;21553;1649907;21506;21337773;2015-04-07 16:19:47;[id49444431|Наталья], просто человеку свойственно стремление как-то выделиться среди других. А так как это сложно сделать с помощью созидания, то некоторые предпочитают выделяться, создавая образ элитного потребления. Вот как в данном случае: я лучше вас, т.к. слушаю оперу, а вы все плебеи  испорченные блюзовым квадратом . Собственно здесь не про музыку вообще речь, а про яркий пример проявления комплекса неполноценности, который находит выход в утверждении превосходства своих музыкальных предпочтений над предпочтениями других людей.;1;;;И4;4
1058;8093;21554;49444431;21506;21337773;2015-04-07 16:25:19;[id1649907|Кей], я с вами согласна. И если нам с вами Чёрный квадрат не кажется искусством, то , видимо, мы с вами быдло , далёкое от искусства... А вот если писать чёрному квадрату дифирамбы, описывая его тонкие грани и чёрные стороны, нас с вами приняли бы за тонкодушевную элиту общества...;0;;;В3;4
1059;8094;21555;49444431;21506;21337773;2015-04-07 16:29:26;[id1655344|Алексей], нет, Алексей, это реальное хамство... как бы Вам не хотелось это назвать по-другому... Называть человека - дурновкусием, только потому, что ему не нравится опера... Хотя ни чего удивительного. Хождение в музыкальную школу ещё не даёт культуры общения... да и матюки у вас на страничке есть, видимо тоже НЕ признак дурновкусия, а признак великой культуры!;0;;;Т3,И4;4
1060;8095;21556;1649907;21506;21337773;2015-04-07 16:31:30;[id49444431|Наталья], вот насчёт чёрного квадрата я бы не согласился. Но в любом случае я против утверждения превосходства над другими с помощью таких средств.;0;;;"Б3; Е1";4
1061;8096;21559;49444431;21506;21337773;2015-04-07 16:34:10;[id1649907|Кей], ну это к примеру. Я к тому, что все вкусы и предпочтения разные, в еде, в одежде, в людях, в музыке. И считать, что кто-то выше другого потому что он любит то или иное - неправильно. По сути - нужно уважать любое качество, если оно не несёт в себе разрушений. Кому-то нравится балет, кому-то цирк... и считать одно искуством, а другое суррогатом - не верно.;0;;;Ж4,П3;4
1062;8097;21562;1649907;21506;21337773;2015-04-07 16:39:18;[id49444431|Наталья], да, верно.;0;;;В3;4
