;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
119;5925;25505;12400384;25504;21337773;2015-06-11 19:47:48;В шею, путинского жополиза...;0;;;С4;1
120;5926;25506;231269383;25504;21337773;2015-06-11 19:50:23;[id12400384|Дмитрий], вы свечки держали?;0;;;Т3;4
121;5927;25507;301050906;25504;21337773;2015-06-11 20:02:18;На выборах в столице янтаря в Калининградской области на 75 депутатских мест эта чума болотная едрисни не получила ни одного мандата от избирателей. http://vk.com/photo-21337773_370585323;1;;;Щ4;1
122;5928;25509;12802083;25504;21337773;2015-06-11 20:14:29;ассоциация возникла, глядя на это рыльцо -  от Орлуши :<br><br> ...отчего у человека грустное ...бало? ;0;;;Н4;4
123;5929;25516;12400384;25504;21337773;2015-06-11 21:07:44;[id231269383|Антон], нет, не держал. Но это ведь каждому понятно: если при должности, значит член Единой России и жополиз.;0;;;И4;4
124;5930;25518;231269383;25504;21337773;2015-06-11 21:10:12;[id12400384|Дмитрий], скажите, вашего кота Сталин до сих пор подговаривает вам в тапки гадить?;0;;;Ц3;4
125;5931;25520;12400384;25504;21337773;2015-06-11 21:28:00;[id231269383|Антон], во-первых у меня не кот, а кошки и даже две. Кошки умные, никого не слушают кроме хозяев и не гадят. Это только русские под руководством Путина гадят везде и убивают мирных украинцев. http://vk.com/photo-21337773_370594507;0;;;Ф3,Т4;4
126;5932;25522;231269383;25504;21337773;2015-06-11 21:30:56;[id12400384|Дмитрий], раз вам не нравятся  злые русские , среди которые вы живете, почему бы вам не уехать к  мирным украинцам ? Там и Путина нет, и демократия во все фронта, и Европа уже на подходе. Езжайте, не держим. http://vk.com/video270413955_171002661;2;;;Р3,Ц4;4
127;5933;25534;100663304;25504;21337773;2015-06-12 00:17:05;Антоша, а что это ты втюхиваешь нам говно, к которому даже коменты не клеятся? Или играй по правилам, или иди нах от сюда.;0;;;Н3;4
128;5934;25542;702267;25504;21337773;2015-06-12 00:42:44;[id231269383|Антон], скажите, пожалуйста, вы демагогией специально занимаетесь или по причине незнания логики?;0;;;Н3;4
129;5935;25543;231269383;25504;21337773;2015-06-12 00:54:04;Андрюша, видео взял первое попавшееся в поисковике по запросу.;0;;;К1;4
130;5936;25544;231269383;25504;21337773;2015-06-12 00:54:27;[id702267|Алексей], у вас, я вижу, логика вообще не сестра дедукции.;0;;;Н3;4
131;5937;25545;702267;25504;21337773;2015-06-12 00:59:21;[id231269383|Антон], спасибо за столь  содержательный  ответ...;0;;;Ш3;4
132;5938;25546;231269383;25504;21337773;2015-06-12 00:59:51;[id702267|Алексей], мне был задан вопрос? О_о;0;;;Ц3;4
133;5939;25549;702267;25504;21337773;2015-06-12 01:02:46;[id231269383|Антон], угу...;0;;;В3;4
134;5940;25550;231269383;25504;21337773;2015-06-12 01:05:47;[id702267|Алексей], если хотите что-то спросить - спрашивайте. Мычание дислексиков я плохо понимаю.;0;;;П3;4
135;5941;25551;702267;25504;21337773;2015-06-12 01:09:32;[id231269383|Антон], к демагогии прибегаете специально или по незнанию? Ну, там разные логические ошибки, демагогические приёмы, запрещенные логические аргументы.;0;;;Н3;4
136;5942;25552;231269383;25504;21337773;2015-06-12 01:12:01;[id702267|Алексей], вы что-то спросить хотели или вам просто поговорить не с кем?);0;;;Ш3;4
137;5943;25553;702267;25504;21337773;2015-06-12 01:17:41;[id231269383|Антон], хотел спросить — почему демагогией занимаетесь?<br>Дело в том, что аргумент  не нравится — вали  есть ни что иное, как ложная дилемма, когда искуственно количество вариантов сужается до двух противоположных — в данном случае либо полнейшее согласие, либо устранение. С позиции логики оба варианта можно считать неверными и ограниченными. <br>Предполагаю, что это не со злого умысла, а по незнанию.;0;;;Н3;4
138;5944;25555;231269383;25504;21337773;2015-06-12 01:19:43;[id702267|Алексей], ясно, товарищ оппортунистический софист, идите на хуй);0;;;Л3;4
