;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
63;1601;33694;22741400;33693;21337773;2015-12-02 00:37:17;По ходу Навальный сам из ФСБ .;0;;;Ш4;2
64;1602;33695;2247325;33693;21337773;2015-12-02 00:46:05;[id22741400|Алексей], информация о владельцах фирм и участниках сделок публична и её можно найти при помощи гугла.;1;;;И4;3
65;1603;33696;22741400;33693;21337773;2015-12-02 00:54:44;[id2247325|Александр], увлекаясь историей я перестал верить Википедии уж больно много не стыковак не думаю что и Гугл честней.Сейчас больно много выбрасывают разной инфы а уж про политику пишут порой все кому не лень и каждый гарантирует что инфа100%.;0;;;Ч4;4
66;1604;33697;2247325;33693;21337773;2015-12-02 00:57:01;[id22741400|Алексей], понятие честности к гуглу не применимо. Он лишь даёт ссылки на страницы, где опубликованы выписки из егрюл или информация о результатах тендеров, которые публикуются на гос.сайтах.;3;;;И4;4
67;1605;33698;253540809;33693;21337773;2015-12-02 01:07:44;а РОСНАНО Навальный почему не занимается?;2;;;Ш4;3
68;1606;33699;225061607;33693;21337773;2015-12-02 01:14:08;http://vk.com/photo-21337773_392430796;0;;;Ш3;3
69;1607;33701;25467257;33693;21337773;2015-12-02 01:27:32;[id225061607|Александр], он не чиновник, в РПЦ не служит, хоть на вертолёте пусть летает!;1;;;Ш4;4
70;1608;33703;225061607;33693;21337773;2015-12-02 01:31:20;[id25467257|To], так откуда доходы у безработного новального на дорогие машины и раскошенную жизнь) кто ему все это оплачивает) в США бы такого безработного бы проверили и его спонсоров);0;;;Н4;3
71;1609;33704;25467257;33693;21337773;2015-12-02 01:33:16;[id225061607|Александр], на что проверили? Это его дело, у него есть фонд, туда можно перечислить денег. И его дело сколько он сливок оттуда снимет, если дело идет... и можно пруфф про авто?;1;;;Ф3;4
72;1610;33705;225061607;33693;21337773;2015-12-02 01:35:25;[id25467257|To], это не его дело сколько оттуда воровать читай закон сколько он может брать себе на зарплату , по его поступлениям что на его сайте он бы с голой жопой бегал если бы из этой суммы брал 20 процентов на содержания фонда как определено законом , так все же откуда он берет деньги на крутые иномарки )) и костюмы по 1000 баксов );0;;;Н4;4
73;1611;33706;225061607;33693;21337773;2015-12-02 01:36:38;[id25467257|To], https://www.google.ru/search?q=%D0%BD%D0%B0+%D0%BA%D0%B0%D0%BA%D0%B8%D1%85+%D0%BC%D0%B0%D1%88%D0%B8%D0%BD%D0%B0%D1%85+%D0%B5%D0%B7%D0%B4%D0%B8%D1%82+%D0%BD%D0%B0%D0%B2%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9+%D1%84%D0%BE%D1%82%D0%BE&amp : newwindow=1&amp : biw=1167&amp : bih=914&amp : tbm=isch&amp : imgil=WH_nLaEoF48I9M%253A%253B_zZR6Gpew6QGJM%253Bhttp%25253A%25252F%25252Fautoplus.su%25252Fdetails%25252Fcurious%25252F2930-na-kakih-avtomobilyah-ezdit-rossiyskaya-oppoziciya.html&amp : source=iu&amp : pf=m&amp : fir=WH_nLaEoF48I9M%253A%252C_zZR6Gpew6QGJM%252C_&amp : usg=__tMumerxdx2-gfoM-BX8owbivCcE%3D&amp : ved=0ahUKEwimlOGVz7vJAhXF7nIKHQmCAYwQyjcIOQ&amp : ei=0hJeVqbjLcXdywOJhIbgCA#imgrc=WH_nLaEoF48I9M%3A&amp : usg=__tMumerxdx2-gfoM-BX8owbivCcE%3D;0;;;Ж3;3
74;1612;33707;25467257;33693;21337773;2015-12-02 01:37:09;[id225061607|Александр], воровать из своего фонда ?? да у вас ватаголовногомозга ??;0;;;Ф3,Л3;4
75;1613;33708;225061607;33693;21337773;2015-12-02 01:38:16;[id25467257|To], понятие своего фонда нет .. http://vk.com/photo-21337773_392432685;0;;;Ш3;4
76;1614;33709;225061607;33693;21337773;2015-12-02 01:38:42;[id25467257|To], и тебе скажу учредите НКО фондов не имеют прав на собственность и имущество фонда;0;;;И4;4
77;1615;33710;25467257;33693;21337773;2015-12-02 01:39:29;[id225061607|Александр], вы в адеквате товарисч? Если я встал рядом с мерином, он мой уже стал? ?? и к сведению, это ведро не более 1 ляма стоит... А то и дешевле...;0;;;Ц3;4
78;1616;33711;225061607;33693;21337773;2015-12-02 01:40:17;[id25467257|To], ну да всего то безработный покупает себе)) но все же расскажи про фонды)) в собственности)) и имущество их );0;;;Ш4;4
79;1617;33712;225061607;33693;21337773;2015-12-02 01:40:45;[id25467257|To], http://autoplus.su/details/curious/2930-na-kakih-avtomobilyah-ezdit-rossiyskaya-oppoziciya.html;0;;;Щ4;4
80;1618;33713;25467257;33693;21337773;2015-12-02 01:41:11;[id225061607|Александр], ой какой бред, ему бабло на карту кидают вроде, да и если не так, это его дело.;1;;;Ф3;4
81;1619;33714;225061607;33693;21337773;2015-12-02 01:41:38;[id25467257|To], это не его дело , или законы не писаны для таких как навальный;0;;;Т4;4
82;1620;33715;225061607;33693;21337773;2015-12-02 01:42:24;[id25467257|To], Фонд является собственником имущества, переданного ему учредителями или иными жертвователями, которые не приобретают никаких прав на имущество фонда (п. 3 ст. 48, п. 4 ст. 213 ГК). Но для навального законов нет);0;;;И4,Т4;4
83;1621;33716;25467257;33693;21337773;2015-12-02 01:42:58;[id225061607|Александр], эти писульки, вату радовать. Тут и писать не чё го!;0;;;Ц3;4
84;1622;33717;225061607;33693;21337773;2015-12-02 01:43:28;[id25467257|To], ну верно для навального законы писульки когда ему мешают воровать));0;;;Т4;4
85;1623;33718;25467257;33693;21337773;2015-12-02 01:43:42;[id225061607|Александр], а для и царя я смотрю сплошные законы везде ??;1;;;Ц4;4
86;1624;33719;225061607;33693;21337773;2015-12-02 01:43:46;[id25467257|To], так все же откуда столько денег у безработного);0;;;Н4;4
87;1625;33720;225061607;33693;21337773;2015-12-02 01:44:18;[id25467257|To], ты с темы не уходи мы мелкого вора навального обсуждаем;0;;;Л4;3
88;1626;33721;25467257;33693;21337773;2015-12-02 01:44:22;[id225061607|Александр], это его дело, я ему налоги не плачу.;0;;;Ф3;4
89;1627;33722;225061607;33693;21337773;2015-12-02 01:45:02;[id25467257|To], так откуда деньги у навального выше ты написал что он присваивает средства фонда);0;;;Н3;4
90;1628;33723;25467257;33693;21337773;2015-12-02 01:45:35;[id225061607|Александр], я ни чё го с тобой  товарисч  обсуждать не буду...Я не как ты не в охране ночной работаю, мне спать пора!;0;;;Г3;4
91;1629;33724;225061607;33693;21337773;2015-12-02 01:46:01;[id25467257|To], иди спи завтра тебе навальный печеньку выдаст);0;;;Ш3;4
92;1630;33725;25467257;33693;21337773;2015-12-02 01:47:02;[id225061607|Александр], да всяко лучше чем как вам подобные перед боярами челом бить ??;0;;;Ш3;4
93;1631;33726;225061607;33693;21337773;2015-12-02 01:53:22;[id25467257|To], http://vk.com/photo-21337773_392433607;0;;;Ш4;4
94;1632;33727;702267;33693;21337773;2015-12-02 02:03:36;Александр, ну почему вы все так любите демагогию...;1;;;Н3;4
95;1633;33728;18384738;33693;21337773;2015-12-02 06:44:26;[id225061607|Александр], тролль.;0;;;Н3;4
96;1634;33729;222933572;33693;21337773;2015-12-02 08:40:27;верить провальному-зашквар же ??;0;;;Ц4;4
97;1635;33742;1185678;33693;21337773;2015-12-02 12:35:41;[id253540809|Наталья], а потому, что там дружок его идейны! Все же просто!;0;;;Н4;4
98;1636;33745;175979238;33693;21337773;2015-12-02 12:56:32;[id253540809|Наталья], так Навальный уже разобрался, что в Роснано все ок – работают предприятия, Чубайс даже подарил ему чемоданчик нанопродукции https://navalny.com/p/4322/;0;;;Ш4;2
99;1637;33748;200097141;33693;21337773;2015-12-02 14:43:53;Проголосуй в опросе: почему потух Крым?<br>http://vk.com/wall-74420094_10220 http://vk.com/photo-21337773_392472266;0;;;С3;4
100;1638;33756;225061607;33693;21337773;2015-12-02 16:51:22;[id18384738|Виктор], дая я вижу ты тролль по твоей рабочей странице);0;;;Н3;4
101;1639;33992;157229698;33693;21337773;2015-12-04 18:30:36;[id175979238|Алексей], да ладно, Навальный разнёс роснановский кагоцел. По косточкам его разобрал;0;;;Х4;3
102;1640;33994;222933572;33693;21337773;2015-12-04 18:37:24;[id157229698|Вадим], ну и чё?закрыли роснано?или может уволили кого или посадили?;0;;;А4;3
103;1641;34047;175979238;33693;21337773;2015-12-07 14:42:35;[id157229698|Вадим], что он там разобрал по косточкам? только как всегда шуму устроил, как бабенка оголтелая.;0;;;Н4;4
104;1642;34316;157229698;33693;21337773;2015-12-10 12:48:00;На бабёнку огалтелую больше Чубайс был похож со своим списком псевдоисследований. По косточкам Навальный как раз этот список и разобрал. Его хвалёные упоминания в зарубежных журналах были в стиле  хз, что за препарат, но в России им вроде лечатся . Я уже не говорю об уровне этих журналов..;0;;;Щ4;3
105;1643;34317;157229698;33693;21337773;2015-12-10 12:49:20;[id222933572|J-Rock], вас так удивляет что чубайса и за это не посадили?;0;;;А3;4
106;1644;34318;222933572;33693;21337773;2015-12-10 12:50:01;[id157229698|Вадим], я просто вопрос задал;0;;;К1;4
107;1645;34319;157229698;33693;21337773;2015-12-10 12:54:30;[id222933572|J-Rock], естессно не посадили. роснановский кагоцел не то что бы как-то дико выделяется на российском фармрынке, просто ещё одна пустышка, не прошедшая клинических исследований. В России это норм;0;;;И4;4
108;1646;34320;222933572;33693;21337773;2015-12-10 12:55:15;[id157229698|Вадим], ну и слава б-гу,а то я волноваться начал,что система сбоить начала ??;0;;;Ш4;4
109;1647;34328;175979238;33693;21337773;2015-12-10 14:32:03;[id157229698|Вадим], вы хоть читали сами эти исследования или верите Навальному на слово? Давно он у нас призаный эксперт ВОЗ, лицензия есть или диплом доктора медицинских наук, чтобы делать заключения?;0;;;Н3;4
110;1648;34329;175979238;33693;21337773;2015-12-10 14:35:00;[id157229698|Вадим], не прошедшая клинических исследования? Да вы такой же эксперт как и Навальный https://infodoctor.ru/otvet/?t=15181;0;;;Ч3;4
111;1649;34364;269331048;33693;21337773;2015-12-10 23:32:11;Да уж, сначала Навальный хотел пропиариться за счет этого самого кагоцела, теперь эту волну подхватили, а по сути то прицепиться не к чему, и тут не поможет даже тот кардиолог, с которым Навальный решил посоветоваться по этому поводу. Как и это расследование, почему именно семья Чайки? Да потому что имя громкое, а Навальный на таком и старается выезжать. это просто еще один пиар ход Навального, чтобы не забывали его имя.;0;;;И4;2
112;1650;34365;222933572;33693;21337773;2015-12-10 23:48:00;[id269331048|Макс], ну парнишке прозвище  провальный  не просто так дали же ??;0;;;Ш4;4
113;1651;34380;269331048;33693;21337773;2015-12-11 12:28:58;[id222933572|J-Rock], ну да, ну да, в этом точно что-то есть! )));0;;;Х3;4
114;1652;34384;157229698;33693;21337773;2015-12-11 13:33:04;[id175979238|Алексей], ссылка на форум? вы чё, серьёзно?;0;;;Б3;4
115;1653;34385;157229698;33693;21337773;2015-12-11 13:35:48;[id175979238|Алексей], нет, не доктор, как и вы. Но исследования посмотрел. По первой же ссылке, которую даёт Чубайс вот на что вышел:  At present, clinical trials of IFN inducers are limited, but in the near future, IFN inducers may be used , что означает: исследований кот наплакал, так что хз, помогает ли это на деле, но мб в будущем, когда-нибудь.. ;0;;;Ц3;4
116;1654;34388;175979238;33693;21337773;2015-12-11 13:51:47;[id157229698|Вадим], а ниче что на дворе 2015, а вы приводите в пример цитату из статьи 2001 года? На тот момент может и не было достаточно исследований, но сегодня то уже все есть, его Минздравсоцразвития РФ рекомендовало для лечения ОРФИ http://ria-ami.ru/read/2348 в 2012 году, а вот весь перечень исследований на сегодня, который Чубайс приводит у себя в ЖЖ http://www.rusnano.com/upload/images/portfolio/Kagocel%20%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA%20%D0%BA%D0%BB%D0%B8%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D1%85%20%D0%B8%D1%81%D1%81%D0%BB%D0%B5%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B9.pdf;0;;;Ч3;4
117;1655;34701;157229698;33693;21337773;2015-12-18 02:12:46;[id175979238|Алексей], так а где исследование-то само? одно только название в списке;0;;;Ф3;4
118;1656;34811;175979238;33693;21337773;2015-12-21 17:23:34;[id157229698|Вадим], http://www.lvrach.ru/2009/10/10861672/ например, или http://doctorpiter.ru/articles/12934/;0;;;Ж4;4
