;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
202;1484;33847;82853210;33845;21337773;2015-12-03 16:29:50;Ни о дальнобоях,ни о воре Чайке...Ни о чем,от чего страна стоит на ушах! Страна отдельно,вова отдельно...;5;;;Ч4;1
203;1485;33848;41767982;33845;21337773;2015-12-03 16:38:16;[id82853210|Сергей], я, как житель этой страны, не стою на ушах ни от дальнобоев (чьи протесты политически ангажированы и поддерживаются обвинёнными по делам о растратах имущества и краже леса, а так же теми, кто приколачивал свою мошонку к брусчатке, жёг двери госорганизаций и танцевал в церквях в полуголом виде. А так же совал в вагину курицу).<br><br>Именно на эти протесты, кстати, приходят  самые дальнобойщики  - Ксюша Собчак, Кац и хипстеры-студенты), ни от Чайки(дело которого даже не заведено пока что).;1;;;Щ4;3
204;1486;33850;41767982;33845;21337773;2015-12-03 16:40:16;[id82853210|Сергей], более того, требования данных  дальнобоев  вызывают крайнюю степень сомнения в их адекватности. Ведь они требуют отмену транспортного налога для грузоперевозчиков, льготные кредиты по крайне низким ставкам и прочие бредни.;1;;;Ч4;3
205;1487;33851;12173524;33845;21337773;2015-12-03 16:40:16;[id41767982|Сергей], это в параллельной реальности?;0;;;Ц3;4
206;1488;33852;41767982;33845;21337773;2015-12-03 16:41:09;[id12173524|Кирилл], информацию рекомендую получать не только с телеканала Дождь, РБК и Эхо Москвы.;1;;;Р3;4
207;1489;33853;12173524;33845;21337773;2015-12-03 16:42:54;[id41767982|Сергей], откуда еще посоветуешь?? с сайта НОД?;0;;;Ц3;4
208;1490;33854;12173524;33845;21337773;2015-12-03 16:45:39;[id41767982|Сергей], глянул на страницу. Вы, наверно, намекали на себя, вы ведь тоже неплохо придумываете новости. Чего там думать, прикрепляешь фотографию, пишешь о бандеровцах/турках/игилах, ты СМИ.;1;;;Щ3;4
209;1491;33856;41767982;33845;21337773;2015-12-03 16:54:39;[id12173524|Кирилл], сколько времени надо на то, чтобы увидеть в воздухе самолёт, понять, что в него летит ракета, включить камеру(допустим, была с собой), и навести её на самолёт за 4 секунды до взрыва ракеты и возгорания самолёта?<br><br>И второй вопрос: какова скорость полёта ракеты  воздух-воздух ?<br><br>И третий: с какой дистанции был атакован СУ-24?<br> <br><br>Очень жду.;1;;;А3;4
210;1492;33859;12173524;33845;21337773;2015-12-03 16:58:56;[id41767982|Сергей], очень много видеозаписей, даже вконтакте, прямиком из сирийского конфликта. Видео снимают как боевики так и асадиты. И это вовсе не значит, что они снимают заранее запланированное уничтожение танка или сброс  бочки  с вертолёта или самолёта. А теперь ответь мне на вопрос сколько идёт видеозапись падения самолёта, сколько раз за это время можно включить и выключить камеру телефона и не стыдно ли теперь тебе заниматься таким фарисейством?;0;;;Ч3;4
211;1493;33860;12173524;33845;21337773;2015-12-03 16:59:18;[id41767982|Сергей], <br><br>очень жду;0;;;Р3;4
