;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
1315;2569;31863;82853210;31861;21337773;28.10.2015 11:11;Видимо имеется в виду все же конопля...;0;Ч2;1
1316;2570;31864;220887366;31861;21337773;28.10.2015 11:19;[id82853210|Сергей], интересно чем конопля отличается от анаши?;0;А4;3
1317;2571;31865;82853210;31861;21337773;28.10.2015 11:20;[id220887366|Алёна], элементарно,Ватсон...Тем же,чем и мак от опиума.Растение и продукт.;0;И4;4
1318;2572;31866;133794775;31861;21337773;28.10.2015 11:20;разве ЭТА КРЫСА в стране ??? или в европопе хочет садит каноплю ?;0;Л4, А4;4
1319;2573;31867;220887366;31861;21337773;28.10.2015 11:21;[id82853210|Сергей], анаша это и есть растение конопли, наркотик называется тетрогидроканабинол, или на сленге гашиш.;0;И4;4
1320;2574;31868;82853210;31861;21337773;28.10.2015 11:22;[id220887366|Алёна], не верно.Растения,-Анаша нет.Есть конопля.А анаша,уже его производное.;0;Б4,И4;4
1321;2575;31869;82853210;31861;21337773;28.10.2015 11:25;[id220887366|Алёна], Чуйка,-высший сорт,элитный продукт!;0;Х4,С3;4
1322;2576;31871;220887366;31861;21337773;28.10.2015 11:26;[id82853210|Сергей], а как конопля будет по Казахски? Её в Чуйской долине не Анашой называют? Это то-же как томат и помидор)));0;Ш4;4
1323;2577;31872;702267;31861;21337773;28.10.2015 11:26;Всё, ПолитРу зашкварился: фраза вырвана из контекста;0;Ч2;3
1324;2578;31873;82853210;31861;21337773;28.10.2015 11:27;[id220887366|Алёна], при чем здесь местечковый слэнг? Сути это не меняет.;0;Ж4;4
1325;2579;31874;220887366;31861;21337773;28.10.2015 11:27;[id82853210|Сергей], высший сорт можно вырастить хоть на северном полюсе.;0;И4;3
1326;2580;31875;702267;31861;21337773;28.10.2015 11:27;[id82853210|Сергей], имеется в виду всё верно, но полит.ру подал фразу так, как им выгодно;1;Ч2;4
1327;2581;31876;82853210;31861;21337773;28.10.2015 11:28;[id220887366|Алёна], морошки,может быть.А конопля под анашу,лучшая в Чуйской долине...;0;Б4;3
1328;2582;31877;220887366;31861;21337773;28.10.2015 11:28;[id82853210|Сергей], суть в том что анаша это растение конопли, из которого Казахи издавна делали одежду, и культивировать её начали раньше Хлопка. Анаша не наркотик, а растение из которого прядут нитку.;0;И4;3
1329;2583;31878;82853210;31861;21337773;28.10.2015 11:29;[id220887366|Алёна], что за  растение конопли  ? Это тоже самое,что и  растение хлеба .;0;Ш4;3
1330;2584;31879;220887366;31861;21337773;28.10.2015 11:30;[id82853210|Сергей], это дикая конопля там хорошая, современные сорта выведенные спецами содержат гораздо больше ТГК.;0;И4;3
1331;2585;31880;82853210;31861;21337773;28.10.2015 11:31;[id220887366|Алёна], а раньше и на Руси конопля для ткачества была распостранена.;0;И4;4
1332;2586;31881;220887366;31861;21337773;28.10.2015 11:31;[id82853210|Сергей], таки да, растение хлеба это пшеница, как растение томата  помидор .;0;В4,Ш4;4
1333;2587;31882;82853210;31861;21337773;28.10.2015 11:31;[id220887366|Алёна], вы наркошам о ТГК расскажите.Вмиг завяжут!!!;0;Р3;4
1334;2588;31883;220887366;31861;21337773;28.10.2015 11:32;[id82853210|Сергей], ТГК менее вредный наркотик чем те которые содержатся в табаке.;0;И4;4
1335;2589;31884;82853210;31861;21337773;28.10.2015 11:33;[id220887366|Алёна], согласен.Но есть еще и категория количества,-мера...;0;В3;4
1336;2590;31885;82853210;31861;21337773;28.10.2015 11:35;[id220887366|Алёна], и не припомню,что бы у меня от табака галлюцинации были.В отличии...;0;Н4;4
1337;2591;31886;220887366;31861;21337773;28.10.2015 11:35;[id82853210|Сергей], у ТГК нет известной смертельной дозы, ТГК менее токсичен чем алкоголь, и менее вреден если им злоупотреблять, от курения конопли ещё не один человек не умер.;0;И4;4
1338;2592;31887;82853210;31861;21337773;28.10.2015 11:35;[id220887366|Алёна], это лишь один показатель из массы...;0;Б4;4
1339;2593;31888;220887366;31861;21337773;28.10.2015 11:37;[id82853210|Сергей], чтобы умереть от конопли нужно скинуть 50кг ТГК человеку на голову с 9го этажа, я говорю что передозировок со смертельным исходом от конопли просто нет.;0;Ж4;4
1340;2594;31889;82853210;31861;21337773;28.10.2015 11:39;[id220887366|Алёна], что бы умереть от АНАШИ ,достаточно одного  косяка .Главное,что бы  приход  совпал с обстановкой,-крыша многоэтажки,рельсы ЖД и тд...;0;И4;4
