;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
929;8460;20741;92841631;20738;21337773;2015-03-25 10:26:14;жуки они колорадские, а не активисты. моральные дегенеранты попросту!;6;;;Л4;3
930;8461;20743;117158387;20738;21337773;2015-03-25 10:28:58;Немцова в забвение.;0;;;С4;1
931;8462;20745;172651413;20738;21337773;2015-03-25 10:51:49;[id117158387|Алекса], вот пофиг было на немцова.<br>у убили, ну кто-то его почитает.<br>Капиталист и капиталист.<br><br>Однако когда буржуазные националисты меленько гадят буржуазным же либералам - это смешно. Спасители, ять, России;1;;;И4;2
932;8463;20746;20434903;20738;21337773;2015-03-25 11:05:41;Я не знал кто такой Немцов, пока не прочитал, что его убили. Что там он в какой-то оппозиции чего-то бакланил?.. Простые работяги устали от всяких  немцовых  и др. деятелей. Но если бы он был простым шахтером, то такой шумихи просто не было. Почему нет ни одного негативного поступка к памяти погибших на Засядько?!! ... Ну, грохнули кого-то из бездельников, так что за шумиха? Кто мне ответит на один вопрос: Чем зарабатывал этот непонятный Немцов?  Или он сделал что-то великое для России? Или он великий ученый? Или он великий бизнесмен, который развивал промышленность и сельское хозяйство? Или он знаменитый подниматель пингвинов? Я в славном городе Снежное в ДНР не могу понять - из-за чего сыр-бор? Ему (Немцову) разве уже не по фиг? А раскатали из убийства историю как из парохода Титаник. Эй,  деятели  оппозиции, поднимайте архивы девяностых и раскатывайте уже все по полочкам... У всех рыльце в пушку. Чморыши-чинуши, вас слишком много на простых рабочих. Удивительно уже то, что вы друг друга так редко на тот свет отправляете. И то, что из-за этого столько шума. МочИте себя почаще и простые работяги за всех за упокой по сто грамм выпьют, благополучно забудут, и мы просто будем спокойно работать и жить приличными людьми....... Перечитал. Сам офигел от того что наклацал по  клаве .;0;;;Ч4,Ч2;2
933;8464;20747;172651413;20738;21337773;2015-03-25 11:09:33;[id20434903|Петр], простым работягам и улучшение своих условий жизни по боку, не только Немцов))<br><br>Лишь бы чекушка на столе была. По простому. По народному.;3;;;Ш3;3
934;8465;20751;100563277;20738;21337773;2015-03-25 13:07:31;вот и я думаю - набакланил ты тут что-то на целую простыню , ну шлепнут тебя люмпены, и ничего страшного не случится. Тебя  благополучно забудут, и мы просто будем спокойно работать и жить приличными людьми .;1;;;У3,Ц3;3
935;8466;20756;117158387;20738;21337773;2015-03-25 13:30:45;[id172651413|Дима], все у тебя сводится к поиску   идола  для поклонения. То  кто-то почитал , я про Немцова, то намекаешь, что простой работяга - быдло с чекушкой на столе и тут же опять присутствует упоминание про того же Немцова ....Не сложно догадаться о твоем месседже. Для тебя есть избранное видение событий и ситуаций. Ты переступишь через , то , что тебе не приятно и закроешь глаза на то, что трагично и преступно. Ты очень плохой человек и таких как ты надо остерегаться, и это мягко сказано....;0;;;Щ4;4
936;8467;20757;172651413;20738;21337773;2015-03-25 13:32:53;[id117158387|Алекса], а я еще и в школе преподаю));0;;;Ш3;4
937;8468;20758;117158387;20738;21337773;2015-03-25 13:33:25;[id172651413|Дима], возьму на заметку...;0;;;З3;4
938;8469;20759;172651413;20738;21337773;2015-03-25 13:33:42;[id117158387|Алекса], донесите куда следует)<br>Это очень патриотично));1;;;С3;4
939;8470;20760;117158387;20738;21337773;2015-03-25 13:38:00;[id172651413|Дима], ты глупое существо и истинный предатель своей страны., так . что не тебе судить о патриотичности.. У меня к тебе жалость , потому что ты всё видишь в мрачном свете и ерничаешь из-за не хватки ума от невежества .;0;;;Щ3,Н3;4
940;8471;20761;172651413;20738;21337773;2015-03-25 13:41:01;[id117158387|Алекса], это не моя страна и не твоя)<br>Это страна Путена-Сечина-Патриарха Кирилла)<br><br>Читай Маркса, тетенька);0;;;"И4;П3";4
941;8472;20766;117158387;20738;21337773;2015-03-25 14:37:45;[id172651413|Дима], явно ты из соратников неудачников с надеждой и судьбой Шарикова... http://vk.com/doc117158387_372041388;0;;;Н3;4
942;8473;20767;172651413;20738;21337773;2015-03-25 14:38:16;[id117158387|Алекса], не, я из марксистов)<br>Тех, что нацистскую Германию победили);0;;;Ф3,О1;4
943;8474;20768;117158387;20738;21337773;2015-03-25 14:39:28;[id172651413|Дима], держи - ?? , сосни , заслужил...;0;;;Л3;4
944;8475;20769;172651413;20738;21337773;2015-03-25 14:40:03;[id117158387|Алекса], ты сразу переходишь на личности и оскорбления)<br>Соснуть детям своим предлагай) И их детям);0;;;Л3;4
945;8476;20771;172651413;20738;21337773;2015-03-25 14:41:14;[id117158387|Алекса], или детям Донбасса предложи сладкий булька);0;;;Л3;4
946;8477;20772;117158387;20738;21337773;2015-03-25 14:44:22;[id172651413|Дима], ну, всё,завелся... Слабонервный ты . Предатель по жизни с неустойчивой психикой. Таких как ты надо держать на поводке и периодически подкармливать, чтоб служил и слушался хозяина.;0;;;Н3;4
947;8478;20773;172651413;20738;21337773;2015-03-25 14:45:25;[id117158387|Алекса], сказала верная шавка путина) Смешно);0;;;Л3;4
948;8479;20775;188444147;20738;21337773;2015-03-25 15:03:47;Немцов писал доклады. Темы докладов-Путин и коррупция. Путин и война. За это его и убили. Ну а место убийства осквернять пришли убогие людишки,которым хочется,чтобы в России была коррупция. Если б не хотели ворья во власти-промолчали бы.;1;;;И4;1
949;8480;21551;20434903;20738;21337773;2015-04-07 16:15:42;[id100563277|Антон], в том то и дело, что мне скорее грозит под завалом на  дырке  на тот свет уйти или углекислого газа смертельную хапануть ГОРАЗДО больше, чем меня, так называемые люмпены, или просто гопники по-нашему, стрельнут. Для меня всякие Немцовы и др. либерасты так же близки, как редкий вид козла в Восточной Африке. За них и отвечать никто не спешит. Ни те ни другие не застрахованы. Вот только внезапная насильственная смертность в этих  эшелонах  как-то выше, чем смертность от несчастных случаев на шахтах. А среди бандюков это означает - или зарвался или не поделился. А честных больших денег не бывает. Вывод? Так может и в 90-е надо было всех помнить и всем мемориалы создавать?;0;;;Ж4;3
950;8481;21558;20434903;20738;21337773;2015-04-07 16:33:49;[id172651413|Дима], простые работяги не с англосаксами и америко-пиндосами жизнь улучшают, а своими руками. Америкосовские подстилки печенюшки на майдане жевали, а теперь никак Доннбасс захватить не могут, чтоб за необендеровские долги америкосовским кошелькам продать  дотационную  область. У нас на шахте пацаны с войны пришли и сразу в работу окунулись. И не брюзжат, как мой сосед-алкаш про  улучшение своих условий жизни . У многих людей такая натура - хотят всего и сразу, а получают ни хуя и потихоньку. А надежда на  доброго дядю , который  борется  за улучшение жизни как-то эфемерна. Ну, нет у меня веры в товарищей либерастов. Я за диктатуру. Одного диктатора (и по истории видно, и экономически легко просчитать) народу кормить легче, чем толпы так называемых демократов. У меня на слово  демократия  уже острое негативное отношение. Особенно, когда эту демократию с бомбежкой америкосы принесли в мой город, к моему дому. Так что не надо из смерти непонятно кого раздувать непонятно что.;0;;;Ч4,П3;3
951;8482;21560;100563277;20738;21337773;2015-04-07 16:34:24;я не понимаю вашей терминологии. кто такие либерасты?;0;;;А3;4
952;8483;21561;172651413;20738;21337773;2015-04-07 16:36:22;[id20434903|Петр], уууу как всегда. Англосаксы и пиндосы всему миру жить мешают ??<br><br>А за диктатуру кого? Пролетариата ,чиновников, попов или буржуазии?;0;;;Н4,А3;3
953;8484;21563;20434903;20738;21337773;2015-04-07 16:57:17;[id172651413|Дима], не как всегда. Простые америкосы нам жить не мешают. Есть интересная книга в стиле альтернативной фантастики  Генерал-адмирал  Злотникова. Вот там доступным языком очень понятно описана политика и действия туманного Альбиона и САСШ. Как они покупают или ставят правительство там, где им нужно. Вот только миф о том, что на Западе рай и там все хорошо - это реально миф. В Англии вообще детская преступность зашкаливает, а в Лондоне количество изъятого оружия у школьников поражает воображение. Во Франции в некоторых районах комиссары ничего не могут сделать, т.к. там действуют законы местных (тех же арабов, например) и полиция решает вопросы по закону, советуясь с главами этих гетто. А нечто, занявшее первое место на каком-то там их Евро-конкурсе... Бррр. Я как увидел, меня чуть не вырвало. И это цивилизация?!!! И эти будут объяснять, как надо жить? А эти тупые выборы-перевыборы... Да даже в какой-нибудь небольшой корпорации сколько надо время, чтоб вникнуть в суть дела и в насущные вопросы новому директору, который и к управлению близко не подходил? А тут всякие кучмы, ющенки и януковичи - обычные чморыши, которых местные олигархи продвинули. А в России всякие немцовы тоже куда-то лезут. У бандюков как - или зарвался или не поделился - все, труп. А че, немцов святой? Вряд ли.;0;;;Ф3,Ч4;3
954;8485;21564;172651413;20738;21337773;2015-04-07 17:00:10;[id20434903|Петр], В Англии вообще детская преступность зашкаливает<br><br>А у нас на окраинах рай и ананасики;0;;;Ш3;4
955;8486;21565;172651413;20738;21337773;2015-04-07 17:00:40;[id20434903|Петр], а у Кончиты песня красивая была, просто ебнутые традиционалисты все по внешности судят http://vk.com/audio2000452574_358423372;0;;;Б4,С3;4
956;8487;21566;20434903;20738;21337773;2015-04-07 17:03:08;[id172651413|Дима], для меня - красивые песни у Тарьи. И вокал у нее вообще потрясающий. А встречают по одежке. Старую мудрость еще никто не отменял.;0;;;Б3;4
957;8488;21567;172651413;20738;21337773;2015-04-07 17:04:00;Старики вымрут. Традиции вымрут. смиритесь. Неужели нельзя просто жить, без поиска врагов, без доебок до происхождения, хобби, национальности?;0;;;У3,П3;4
958;8489;21569;20434903;20738;21337773;2015-04-07 17:11:54;[id172651413|Дима], старики не вымрут, а умрут. Традиции проживут дольше нас. А врагов славяне как-то сами не искали. Чего-то они сами всегда сюда лезли. А вот историческую силу морали гейропейские продвигаторы своей  типа культуры  подзабыли. А ведь сколько исторических примеров - когда в  цивилизованном государстве  развивается содомия, то государство гибнет.;0;;;И4;4
959;8490;21570;172651413;20738;21337773;2015-04-07 17:12:29;например? какое государство пало из-за геев?);0;;;А3;4
960;8491;21571;172651413;20738;21337773;2015-04-07 17:13:51;[id20434903|Петр], А врагов славяне как-то сами не искали.<br><br>Ебвашумать. То есть погромы, преследования за веру, нынешние нападения на рок-концерты - это не поиск врага?;0;;;Ф3,Т4,Л3;4
961;8492;21572;20434903;20738;21337773;2015-04-07 17:15:40;[id172651413|Дима], что  например ? Государство какое? Да хоть с Древнего Рима можно начинать. Более древняя история не содержит никаких более-менее реальных документальных фактов. Разве только библейские Содом и Гоморра.;0;;;И4;4
962;8493;21573;172651413;20738;21337773;2015-04-07 17:16:52;[id20434903|Петр], древний рим пал, уже будучи христианско-гомофобным.<br>Языческий Рим с однополыми оргиями раздавал люлей всем, пока славяне еще по деревьям прыгали.<br>А Содома и Гоморры не было никогда, как и всего сверхъестественного.;0;;;Б3;4
963;8494;21574;20434903;20738;21337773;2015-04-07 17:22:18;[id172651413|Дима], стычки панков и гопников, вражда различных неформальных направлений (по Донецку) это не поиск врага, а юношеский максимализм, на грани идиотизма. Стычки футбольных хулиганов (реально массовые побоища) - от безделия и ебанутости. Знаю некоторых  фанов . Удивляюсь, как еще не все зубы у них вставные.;0;;;К4,Л4;4
964;8495;21575;172651413;20738;21337773;2015-04-07 17:23:56;[id20434903|Петр], нет, я про православных долбоебов ,которые метал концерты срывают;0;;;Т4,Л4;4
965;8496;21576;20434903;20738;21337773;2015-04-07 17:24:21;[id172651413|Дима],  древний рим пал, уже будучи христианско-гомофобным.<br>Языческий Рим с однополыми оргиями раздавал люлей всем ,пока славяне еще по деревьям прыгали.<br>А Содома и Гоморры не было никогда, как и всего сверхъестественного.  - все это спорные вопросы. Но гомики и закосы под них - это ненормально.;0;;;"Б3; Ч4";4
966;8497;21577;172651413;20738;21337773;2015-04-07 17:24:54;Да хоть того ненормальнее. Мне никак не мешают ни геи, ни негры, ни США.<br>А православие мешает;0;;;Т4;4
