;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
997;8379;20889;251899826;20888;21337773;2015-03-27 00:00:51; Она утонула ;10;;;Ш4;1
998;8380;20891;702267;20888;21337773;2015-03-27 00:06:12;http://vk.com/video-68642640_168366202;5;;;А4;1
999;8381;20892;373072;20888;21337773;2015-03-27 00:14:45;  К 2017 г. Россия будет лидером мировой политики и экономики ;0;;;Ш4;1
1000;8382;20893;14291796;20888;21337773;2015-03-27 00:17:04;по ходу пора сваливать с этой группы.;4;;;Г3;3
1001;8383;20894;5031935;20888;21337773;2015-03-27 00:19:16;Про террористов  будем мочить в сортире ;3;;;Ш4;1
1002;8384;20895;142101399;20888;21337773;2015-03-27 00:24:51; ...И пускай попробует кто-то из числа военнослужащих стрелять в своих людей, за которыми мы будем стоять сзади, не впереди, а сзади. Пускай они попробуют стрелять в женщин и детей!   Пресс-конференция В.В.Путина 04.03.2014. Вот лучшее из того, что он сказал!;5;;;Ж4;1
1003;8385;20898;256167946;20888;21337773;2015-03-27 06:01:40;Только галеры оказываються золотые;1;;;Ш4;1
1004;8386;20899;222933572;20888;21337773;2015-03-27 08:41:58;а почему вы всё ещё называетесь  полит.ru ?вам по вашим последним опросам давно следует переехать в другую доменную зону -  полит.ua ;4;;;Ч2;4
1005;8387;20911;702267;20888;21337773;2015-03-27 11:22:37;J-Rock, судя по тому, что показывают больше года по федеральным телеканалам, телецентр Останкино находится явно не в РФ. Так что, всё честно.;1;;;Ч4;4
1006;8388;20914;13891271;20888;21337773;2015-03-27 12:08:40;[id222933572|J-Rock], Может потому что новости здесь только о России?;0;;;И4;4
1007;8389;20915;222933572;20888;21337773;2015-03-27 12:10:13;[id13891271|Віктор], эммм....вообще-то нет,не только о россии.ещё версии будут?;0;;;Б3;4
1008;8390;20916;13891271;20888;21337773;2015-03-27 12:17:11;[id222933572|J-Rock], ну в основном.... А с чего Юа? Вам не хватает новостей о Украине?;0;;;А3;4
1009;8391;20917;222933572;20888;21337773;2015-03-27 12:21:46;[id13891271|Віктор], основной посыл моего сообщения был не о количестве контента, а о его качестве.по моему скромному мнению,последние месяца 3-4 с данным ресурсом происходит что-то странное.редакция круто поменяла  курс  и в данный момент новости от этого портала больше похожи на материалы украинских сми,а не российских.в связи с этим,я высказал предположение,что порталу следует быть честным перед собой и читателями и переехать в  родную  доменную зону;3;;;Щ2;4
1010;8392;20918;13891271;20888;21337773;2015-03-27 12:31:22;[id222933572|J-Rock], Редакция взяла курс нейтралитета, думаю это хорошо...;0;;;К2;4
1011;8393;20919;222933572;20888;21337773;2015-03-27 12:34:05;[id13891271|Віктор], как мне кажется,они как раз-таки отошли от нейтрального освещения событий.хотя это всё,конечно же,очень субъективно;0;;;Б2;4
1012;8394;20920;13891271;20888;21337773;2015-03-27 12:40:42;[id222933572|J-Rock],  А какой контент сайта ЛайфНюз? Нейтральный?;1;;;А3;4
1013;8395;20921;222933572;20888;21337773;2015-03-27 12:42:00;[id13891271|Віктор], ну вы совсем-то в крайности не вдавайтесь =) у ЛН-своя отдельная вселенная.с другой стороны,ровно так же,в собственной вселенной,печатается  новая газета ;0;;;П3;4
1014;8396;20922;13891271;20888;21337773;2015-03-27 12:43:17;Спасибо за ответ.;0;;;Д3;4
1015;8397;20966;142101399;20888;21337773;2015-03-27 23:23:42;[id222933572|J-Rock], а девушке из Tokyo (?), которая учится (?) в Sophia University, имеет монархические (?) предпочтения, буддистке, которая больше всего любит в жизни развлечения и отдых, чрезвычайно важно не содержание новостей, а то, откуда они исходят? Если так, то не проще ли всего ( а также логичнее) просто не есть то, что не нравится, а не пытаться исправить то, что исправить не в силах?;1;;;Ш3,Н3;4
1016;8398;20973;222933572;20888;21337773;2015-03-28 08:01:48;[id142101399|Виктор], нет;0;;;Б3;4
1017;8399;21122;178083754;20888;21337773;2015-03-31 20:09:40;кому интересны высказывания этого дЭбила кремлевского?;0;;;Л4;1
