;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
34;6063;25296;37764512;25295;21337773;09.06.2015 0:15;мракобесие;4;П4;1
35;6064;25297;32952356;25295;21337773;09.06.2015 0:23;Да на кол его;0;С4;3
36;6065;25298;166751;25295;21337773;09.06.2015 0:32;Другой вариант: попытка скрыть то, что он не успел подкачаться к лету!!!;0;Ш4;3
37;6066;25299;1078193;25295;21337773;09.06.2015 0:32;Не, ну надо сказать (выступлю в роли  адвоката дьявола ), что иной раз граждане просто не понимают, где и когда можно и нельзя (точнее - неуместно) ходить в полуголом виде. Вот таких и надо бить рублем в уязвимое место. Другое дело, что таких полуголых - гомеопатическое количество, исчезающе малая величина.  Штрафной  выхлоп будет микроскопическим. Так что идея не самая идиотская, а вот ее реализация будет страдать. Да и Милонов - личность одиозная. Ему бы посидеть спокойно, внимания к себе не привлекать.;2;И4;3
38;6067;25303;56658978;25295;21337773;09.06.2015 1:25;Чтоб он ослеп, сразу отношение к окружающему миру изменится.;0;Ц4;2
39;6068;25304;37764512;25295;21337773;09.06.2015 1:40;[id1078193|Павел], уж не вы ли собираетесь решать, где можно, а где нельзя? Т.к. судя по комментарию, вы понимаете, что уместно. Обычно так говорит ханжа. Всем остальным просто наплевать. Это всё равно, что наказывать за излишнее кол-во верхней одежды в тех местах, где (по мнению законодательства) не холодно;2;Т4;3
40;6069;25305;177686761;25295;21337773;09.06.2015 2:46;Милонов - квинтэссенция черного пиара в самой его примитивной форме и всерьез его воспринимать глупо. Он всего лишь творчески исполняет свою роль по отвлечению внимания от более серьезных проблем. У цирка тоже есть свое место в устоявшейся системе ценностей.;0;И4;4
41;6070;25314;1078193;25295;21337773;09.06.2015 10:39;Да, Денис, представьте себе, я понимаю, где уместно, а где - нет. <br>Но я понимаю это для СЕБЯ. И решать за других не собираюсь. Слова о ханжестве оставьте при себе, пожалуйста. Меня беспокоит ваша уверенность в том, что  другим наплевать . Равнодушие остальных - благодатная почва для всякого рода  выпендров , кои могут и, к сожалению, приводят к куда более неприемлемым действиям и ситуациям. Я сторонник подхода  расцветания всех цветов , но сорнячки стоит иногда аккуратно пропалывать. :);2;Ф4,Н3;4
42;6071;25323;1185678;25295;21337773;09.06.2015 13:30;[id1078193|Павел], полностью согласен с Вами! А вот из-за таких, как Денис, к сожалению, и развелось полно людей, которые не отдают себе отчета, что можно, а что нельзя. Где уместно трясти голым торсом, а где нет... Вспоминаются благодатные временя, когда таких  трясунов  сажали на 15 суток...;0;В4,П4;4
43;6072;25330;37764512;25295;21337773;09.06.2015 16:23;[id1185678|Андрей], да, а можно вспомнить и более благодатные времена, когда за такое камнями могли забить прямо на месте. Или ещё более благодатные времена, когда были групповые семьи и минимум одежды (читайте Энгельса), либо просто доехать до Африки и с удивлением обнаружить, что эти благодатные времена прямо там и сейчас - одежды нет вообще никакой. Это лишь вопрос культуры (не  высокой , а общественной: приемлемости и стандартов), которая постоянно меняется. Если вам что-то не нравится, не значит, что это плохо.<br>Ещё можно вспомнить благородных донов из разной темноты веков, для которых даже купальник неприемлем (или современных мусульманских фундаменталистов - опять же здесь и сейчас - и какой контраст с чёрной Африкой!). Это просто ханжеское огораживание - не более того, тк ваши принципы не универсальны ни по времени ни в пространстве;0;Б4,Т4;4
44;6073;25331;1185678;25295;21337773;09.06.2015 16:25;[id37764512|Денис], давайте оперировать в рамках нашей культуры. Не стоит ссылаться на других, а то это смахивает больше на демагогию ...;0;Р3;4
45;6074;25334;37764512;25295;21337773;09.06.2015 16:30;[id1185678|Андрей], я и говорю, что в одно время и относительно рядом мы принадлежим к немного разным (хоть и близким) культурам. В этом и фишка культуры, что она многоуровневая. В определённом обобщении всё человечество принадлежит к одной культуре. Но фишка культуры в том, что она нестабильна во времени. Т.е. принадлежа к одной культуре, можно относиться к её более или менее модернизированному варианту. И демагогии тут нет<br>А если не стоит ссылаться на других - не ссылайтесь на 15 суток. Говорите  мне не нравится  - и проблем не будет;0;П4;4
