;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
410;9701;18189;5883702;18187;21337773;2015-01-27 00:04:00;Так уже дают<br>http://theformat.com.ua/ukraynskye-nardepy-v-strasburge-yzbyly-zyuganova-foto/;3;;;Ц4;1
411;9702;18190;138172653;18187;21337773;2015-01-27 00:05:40;Редукционизм до добра не доводит;1;;;П4;4
412;9703;18192;123837800;18187;21337773;2015-01-27 08:49:28;одна бандероввская пидараска нардепка уже сидит в русской тюрьме, лиха беда начало, а перекраивать головы бандеровцам - это традиционная русская забава с 43 года...пока в Донецке и Луганске, завтра в Киеве и во Львове<br>...пусть далеко не уходят бандеровцы;0;;;Л4;4
413;9704;18204;8942749;18187;21337773;2015-01-27 13:25:06;[id123837800|Сергей], кишка тонка у тебя. Рузьке мир. Пока перекраиваешь, у тебя там лезгинку на красной площади танцуют рядом с трупаком законсервированным. Бугага.;0;;;Ц3,С3;4
414;9705;18209;123837800;18187;21337773;2015-01-27 17:36:13;[id8942749|Марина], тебе уже присунули? чего ты забугагакала, пидараска бандеровская?вы же тренированные суки, разработанные, кто вас только не харит: и амеры, и немцы, и англо - саксы...так же драли во все щели и бандеру - соплю, ему приятно было, он не бугагакал как ты;0;;;Л3;4
415;9706;18210;8942749;18187;21337773;2015-01-27 17:54:36;[id123837800|Сергей], фу какое только чмо не встретишь на просторах рунета. Иди свои фантазии на порно сайтах реализовывай, неудовлетворенная вата;0;;;Л3;4
416;9707;18211;123837800;18187;21337773;2015-01-27 17:56:38;[id8942749|Марина], реализованное сало, фууу, какая ты бандеровская пидараска, каких только мразей не встретишь на просторах рунета;0;;;Л3;4
417;9708;18212;8942749;18187;21337773;2015-01-27 18:02:20;[id123837800|Сергей], у меня твои детсадовские перлы ничего, кроме смеха не вызывают. Кукарекай дальше, китайцы уже дежурную фразу придумали : дальнийвостокнаш ));0;;;Л3;4
418;9709;18214;123837800;18187;21337773;2015-01-27 18:09:21;[id8942749|Марина], кукарекать будешь ты, когда луганские и донецкие придут в куев и во львов, ужо там вы наголоситесь - навизжитесь;0;;;М3;4
419;9710;18215;123837800;18187;21337773;2015-01-27 18:13:16;[id8942749|Марина], хочешь посмотреть как это будет выглядеть из Дарницы<br> https://www.youtube.com/watch?x-yt-ts=1422327029&amp : v=0kdb15aBEbI&amp : x-yt-cl=84838260&amp : feature=player_embedded http://vk.com/video123837800_171383161;0;;;М3;4
