;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
1018;3941;29119;111491254;29118;21337773;27.08.2015 23:36;Это ИГИЛ, православный вариант. Дикарство.;2;Т4;1
1019;3942;29120;-21337773;29118;21337773;27.08.2015 23:37;[id111491254|Ярослав], возможно это только начало;2;У4;1
1020;3943;29121;111491254;29118;21337773;27.08.2015 23:40;Начало было на Москве, это продолжение. Безнаказанность при молчаливом одобрении государства.;1;У4;2
1021;3944;29122;259302793;29118;21337773;27.08.2015 23:51;Почему нет вопроса-да поwуй.;0;С3;4
1022;3945;29123;259302793;29118;21337773;27.08.2015 23:56;Поражает лицемерие людей.Сроду не знали где находиться эта фигура и даже многие не знают чья фигура,но если православные против этой фигуры,чтоб не позлословить то по этому поводу.Да вам большинству по фиг на всё это.И не жалко Мефистофеля.;0;Ф3,Н4;2
1023;3946;29124;4850500;29118;21337773;28.08.2015 0:12;[id259302793|Барбара], я знал про эту скульптуру.Очень люблю модерн.Мне не по фиг-это происходит в моём городе.Скажу больше: я никогда не был в Пальмире.Плохо знаю её историю.Но это-памятник культуры и, когда я вижу как какие-то уроды уничтожают этот памятник потому что он не соотносится с их какими-то там чувствами, я понимаю, что Средневековье никуда не делось.;5;К1, Е1, Ж4;2
1024;3947;29125;259302793;29118;21337773;28.08.2015 0:18;[id4850500|Евгений], Почитайте верхние комменты,и таких много ,кто всё что уничтожается в России в последнее время считают.что виновато православие.Я православная и хожу в церковь и мои друзья такие же как я и ничего не уничтожили.почему всякие уроды должны оскорблять нас из-за хулиганов и сравнивать с ИГИЛ.В ИГИЛе все одного мнения и все уничтожают культуру.У нас в России все православные приличные и ничего не уничтожают,а фанатики есть и что ,это единицы.;0;Ф3,Х4;3
1025;3948;29126;4850500;29118;21337773;28.08.2015 0:25;[id259302793|Барбара], православные в массе своей -прекрасные люди.Но, увы, заметен не тот, кто молчит, а тот, кто кричит.Два случая подряд-в Москве в   Манеже  и в Питере с Мефистофелем( в обоих случаях главными  героями  были люди, считающие себя православными) заставляют говорить о тревожной тенденции.Тем более, в Москве была масса свидетелей-и что, кто-нибудь наказан?задержан? нет, наоборот, у этих людей берут интервью.Наверно, не стоит обижаться за православие как таковое, а нужно самим православным и вообще верующим людям осудить этот позор и чётко провести грань между истинной верой и обычным варварством и вандализмом, прикрывающимся религией;2;Ф3,П4;2
1026;3949;29127;259302793;29118;21337773;28.08.2015 0:31;[id4850500|Евгений], Во многих странах что-то ломают и уничтожают.А у нас из-за двух случаев шум раздули.Это всё специально делается,что не любили православных,чтоб России выглядела плохо ,как же,люди в стране такие же как в ИГИЛ.А то что везде такие же фанатики есть,ничего не значит для тех кто возмущается про манеж. Ведь в России это происходит,а значит и страна нехорошая.;0;Ф3,Ф4;2
1027;3950;29128;4850500;29118;21337773;28.08.2015 0:38;[id259302793|Барбара], да, это частные случаи.Не надо , конечно же, обобщать про всю страну.Но реакция государства на подобные случаи должна быть незамедлительной.Попортил музей( то есть, государственное учреждение)-изволь отвечать по закону и неважно-какой ты веры, вера здесь ни при чём.А мы видим,что не только не следует логичное наказание для виновных, но и делаются попытки оправдать их действия:  а нечего всякие провокационные вставки устраивать!  По принципу:   а чего она в мини=юбке вышла?!вот пусть теперь и не жалуется, что её изнасиловали Тут не вопрос религии.Тут вопрос соблюдения закона, одинакового для всех.;0;Ж4, Р4;2
