;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
163;5846;25638;231269383;25637;21337773;2015-06-15 16:27:35;Что же вы не рассказываете, что протестующие вообще-то требовали подавить артиллерию ВСУ.;4;;;Т2;1
164;5847;25639;62241498;25637;21337773;2015-06-15 16:31:44;[id231269383|Антон], т.е. поциенты выступали за войну?;1;;;Ц3;2
165;5848;25640;12173524;25637;21337773;2015-06-15 16:32:04;Инициирован самовыпил?;0;;;Ц4;2
166;5849;25642;231269383;25637;21337773;2015-06-15 16:50:49;[id62241498|Марк], т.е. ЛЮДИ выступали против  хитрых планов  и  Минсков , ибо устали.;0;;;Ж4;1
167;5850;25643;122747145;25637;21337773;2015-06-15 17:21:26;Орали ??путин введи войска...пусть теперь орут, путин выведи войска..<br>В чем проблема то?)));2;;;Ц4,С4;1
168;5851;25663;231269383;25637;21337773;2015-06-15 19:50:42;[id122747145|Виталий], причем тут Путин и войска? Вы хоть посмотрели бы видео оттуда, умники. Люди вышли за подавление арты ВСУ и против  минских соглашений . http://vk.com/video-35276355_171155164;1;;;Ф3,Ф2;1
169;5852;25733;122747145;25637;21337773;2015-06-16 13:21:34;[id231269383|Антон], как при чем? Путин ввел  на украину свои  банды карателей..если бы не вводил то жили бы как и раньше.до 2014 года.;2;;;Т4;2
170;5853;25734;231269383;25637;21337773;2015-06-16 13:46:41;[id122747145|Виталий], приказ Путина о  вводе карателей  в студию.;0;;;Ц4;2
171;5854;25737;122747145;25637;21337773;2015-06-16 13:51:14;[id231269383|Антон], а без приказа,такие как гиркин,он же стрелков ,приперлись на украину без писменного приказа,каратели пришли на украину пришли по его просьбе..;1;;;Т4;3
172;5855;25738;231269383;25637;21337773;2015-06-16 13:52:32;[id122747145|Виталий], Стрелков? А-ха-ха, он даже в звании своем путается)))) Тебе шапочка из фольги не жмет?;0;;;Н3;4
173;5856;25739;122747145;25637;21337773;2015-06-16 13:53:54;[id231269383|Антон], да ,стрелков,это он отжимал крым у украины.а не ты,тампоны из ушей вынь..));1;;;Л3;4
174;5857;25740;231269383;25637;21337773;2015-06-16 13:58:08;[id122747145|Виталий], а-ха-ха)) Отжимал)) Мочу с трусов он отжимал.;0;;;Л4;4
175;5858;25750;122747145;25637;21337773;2015-06-16 15:35:12;[id231269383|Антон], смищно...наверное вы верите как баран  в свободный и честный и законный референдум ..!?));1;;;Н3;4
176;5859;25751;231269383;25637;21337773;2015-06-16 15:41:18;[id122747145|Виталий], конечно, я там был в отличии от вас);0;;;Е1;4
177;5860;25752;122747145;25637;21337773;2015-06-16 15:42:05;[id231269383|Антон], в качестве иностранного наблюдателя!?));0;;;Ц3;4
178;5861;25753;231269383;25637;21337773;2015-06-16 15:46:06;[id122747145|Виталий], в качестве участника.;0;;;Е1;4
179;5862;25754;122747145;25637;21337773;2015-06-16 15:46:26;[id231269383|Антон], участника чего?;0;;;А3;4
180;5863;25755;231269383;25637;21337773;2015-06-16 15:46:39;[id122747145|Виталий], референдума. Я из Севастополя.;0;;;Е1;4
181;5864;25756;122747145;25637;21337773;2015-06-16 15:48:03;[id231269383|Антон], мне пох.. откуда..)) значит законный референдум!?));0;;;С3,Н4;4
182;5865;25757;231269383;25637;21337773;2015-06-16 15:48:16;[id122747145|Виталий], конечно законный.;0;;;Ф4;4
183;5866;25758;122747145;25637;21337773;2015-06-16 15:49:37;[id231269383|Антон], пиздешь,<br>1) иностранных наблюдателей не было,<br>2) по улицам шлялись иностранные бандиты,захватившие власть в крыму.<br>Незаконен..100%;1;;;Л3,Т4;4
184;5867;25759;231269383;25637;21337773;2015-06-16 15:50:34;[id122747145|Виталий], 1) были 2) Резолюция ООН 1244 гарантировала территориальную целостность Сербии и где сейчас Косово? Хотя они даже референдум не проводили.;0;;;Ф3,Ф4;4
185;5868;25760;122747145;25637;21337773;2015-06-16 15:51:55;[id231269383|Антон], не были,доказательства где?))рашка же не признала этот  рефрендум  как можно ссылатся на то что не признаешь!?));1;;;Б3,Т4;4
186;5869;25761;231269383;25637;21337773;2015-06-16 15:53:00;[id122747145|Виталий], были, погугли, дурачок) Сербская провинция Рашка понятно, что не признала отделение Косово.;0;;;Ф3,И4;4
187;5870;25762;122747145;25637;21337773;2015-06-16 15:54:42;[id231269383|Антон], не было..погугли..оон не признало крымский референдум так как он незаконен.;1;;;Р3,Т4;4
188;5871;25763;231269383;25637;21337773;2015-06-16 15:55:42;[id122747145|Виталий], а нам какая разница кто и что признал? Наблюдатели приезжали, неофициально, но были. Мы - часть России и нам плевать кто там что говорит.;0;;;Ф4,О1;4
189;5872;25764;122747145;25637;21337773;2015-06-16 15:59:14;[id231269383|Антон],  наблюдатели приезжали неофициально .. так это не наблюдатели..это иностранные туристы..)) дурак ссылается на туристов..!?)) Хуйня вы а не часть россии,вас баранов в россии к себе никто не звал..)) вы нахуй не нужны,россии ,нищее отребье..путин сдохнет,сдадим обратно украине.));0;;;Л3,С3;4
190;5873;25765;231269383;25637;21337773;2015-06-16 16:00:28;[id122747145|Виталий], скорее мы вас, плесень заукранскую, выселим за Збруч)) Хотя думаю и так вас скоро будут хорошенько пиздеть за заукраинство и украинские тряпки);0;;;М3,Л3;4
191;5874;25766;122747145;25637;21337773;2015-06-16 16:02:26;Антон, я то в рашке живу давно..)) а шлюх и предателей как крымчан ..нигде не любят..продали украину за бутылку водяры..продадите и рашку..проституки сраные..;0;;;Л3,Т4;4
192;5875;25767;231269383;25637;21337773;2015-06-16 16:04:19;[id122747145|Виталий], мы как раз вернулись домой, а для такой плесени как ты, которая даже своей вонючей пастью название собственной страны не может выговорить без коверканья, Россия никогда не была и не будет родной. Вы продадите страну за пармезан и хамон с бажоли.;0;;;Т3,Л3;4
