;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
1294;7182;23206;154711843;23205;21337773;2015-05-07 00:03:04;тех, кто мог бы выражать интересы народа в этом списке нет. а голосовать ради  галочки  не стану.;4;;;Б2,И4,С3;1
1295;7183;23207;31117262;23205;21337773;2015-05-07 00:04:48;[id154711843|Ольга], а кого вы бы добавили в список?;0;;;А3;2
1296;7184;23208;34039142;23205;21337773;2015-05-07 00:07:26;Кстати да) кто этот таинственный выразитель интересов народа?));1;;;Ш3;2
1297;7185;23209;154711843;23205;21337773;2015-05-07 00:09:44;те,кого бы я добавила , или  топчут зону , или являются политическими беженцами. В росиони выборы— довольно опасное мероприятие... и в физическом смысле теперь тоже((((;0;;;Ж4,М4;3
1298;7186;23210;17977334;23205;21337773;2015-05-07 00:11:37;кто кровавую баню устроит ушедшему режиму, свершит возмездие подонкам ? <br>тут только двое кто пообщался с репрессивными органами , Навальный и Ходор.. не уверен что они оправдают надежды, но отбор только по этому признаку.. кто из них ярче покажет свое намерение поквитаться, за того и голос, пока наверно Навальный..;1;;;М4;3
1299;7187;23211;155031484;23205;21337773;2015-05-07 00:47:07;Почему нет варианта  Рамзан Кадыров ?!;1;;;Ц3;3
1300;7188;23212;49444431;23205;21337773;2015-05-07 00:51:18;Чёт народ опять на жидов потянуло... Любим мы грабли, что поделать... ??;2;;;Т3;4
1301;7189;23213;6107042;23205;21337773;2015-05-07 00:52:57;Ну умные все!))) ну свободные и несклоняемые!))) не поддаются  проклятому  Путинскому  режиму ))) выбирают, кто за нас квитаться будет!))) Ребя, вы сами то чего для изменения своей жизни, решения проблем народа и государства сделали? Сами то чего не идёте в том числе и во власть, раз она такая-сякая? Чего не воздействуете на органы власти и чиновников с помощью общественного контроля? Чего инициативы не подаёте и не развиваете? Чего не отстаиваете   народную  позицию на общественных слушаниях и поправки в законодательство не предлагаете?<br>И кто же виноват, кроме нас самих, что в нашей жизни не всё так, как мы хотим? В наших силах изменить к лучшему свою жизнь и жизнь государства. С чем-то не согласны, предложите решение и начните его реализовывать. Если вашу позицию люди поддержат - и государство поддержит. Так что выбирайте, или гнуть  свободные  понты, пока за вас вашу жизнь определяют всякие  свободные  политики, или оторвать пятую точку и заняться делом. Кто бы  наверху  ни был, нашу жизнь кроме нас никто не развернет в нужную нам сторону. Дерзайте, потомки народа победившего, Иго, Интервентов смутного времени, Наполеона, Гитлера и многих других  освободителей , лезущих на нашу землю. Дерзайте, русичи!;2;;;Ч3;3
1302;7190;23214;-21337773;23205;21337773;2015-05-07 00:53:19;[id155031484|Виталий], свои варианты можете оставлять в комментариях;0;;;Р3;4
1303;7191;23215;5730160;23205;21337773;2015-05-07 01:00:10;Полтора велихого палковотца Хиркина = один Зюганов ));0;;;Ш3;4
1304;7192;23216;30437837;23205;21337773;2015-05-07 01:19:17;вместо Гиркина надо было Медведева написать);0;;;Р2,Ш2;4
1305;7193;23217;207562736;23205;21337773;2015-05-07 01:31:00;я бы за Рогозина отдала свой голос...;2;;;Х4;2
1306;7194;23218;1331124;23205;21337773;2015-05-07 04:04:01;Или Шойгу;0;;;Х4;2
1307;7195;23219;222933572;23205;21337773;2015-05-07 08:32:58;голосовать за провального или ходора-это какая-то высшая степень аутизма.мне не понять этих людей;16;;;Н4;3
1308;7196;23282;100663304;23205;21337773;2015-05-07 23:11:51;Путлер старательно  зачищает  какие-либо интересные для народа личности на политическом пространстве. Только  клоуны  под его дудкой.<br> Или запасной вариант  госдепа  - провальный.;0;;;Т4;4
1309;7197;23283;100663304;23205;21337773;2015-05-07 23:15:19;[id1331124|Кирилл], Кужугетовичу глубоко до задницы проблемы  людишек . Гражданский персонал минобороны вам про него много матюков сложет.;0;;;Т4;4
1310;7198;23304;192982757;23205;21337773;2015-05-08 02:36:15;И кто был такой яркой Звездой Свободы, что его зачистили?;0;;;Ц3;4
1311;7199;23305;1331124;23205;21337773;2015-05-08 03:43:20;[id100663304|Андрей], опять троль;0;;;Н3;4
1312;7200;23306;1331124;23205;21337773;2015-05-08 03:45:07;военмедовский;0;;;Б3;4
1313;7201;23307;1331124;23205;21337773;2015-05-08 03:48:16;глубоко до задницы ТЕБЕ, тролекреэтор;0;;;Л3;4
1314;7202;23377;100663304;23205;21337773;2015-05-08 20:10:05;Кирюша, ты чего так разнервничался? Или ты единорос? Не страдаешь ли скудоумием либо ранней энцефалопатией?;0;;;Н3;4
